"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Chad","Anopheles nili complex",NA,NA,NA,"",80,20,"%calc","","","","","Kerah-Hinzoumbe, C., Mallaye, P., Antonio-Nkondjio, C., Donan-Gouni, I., Awono-Ambene, P., Same-Ekobo, A. and Simard, F. (2009).  Malaria vectors and transmission dynamics in Goulmoun, a rural city in south-western Chad. BMC Infectious Diseases, 9(1):71"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",61,39,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",0,100,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",35,65,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",16,84,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",51,49,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",33,67,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",62,38,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",52,48,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",42,58,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",40,60,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",67,33,"%","","","","","Machault, V., Gadiaga, L., Vignolles, C., Jarjaval, F., Bouzid, S., Sokhna, C., Lacaux, J.P., Trape, J.F., Rogier, C. and Pages, F. (2009).  Highly focused anopheline breeding sites and malaria transmission in Dakar. Malaria Journal, 8(1):138"
"Ghana","Anopheles gambiae",92.9,NA,NA,"HBI (%)",85,15,"%","","","","","Tuno, N., Kjaerandsen, J., Badu, K. and Kruppa, T. (2010).  Blood-Feeding Behavior of Anopheles gambiae and Anopheles melas in Ghana, Western Africa. Journal of Medical Entomology, 47(1):28-31"
"Ghana","Anopheles gambiae",100,NA,NA,"HBI (%)",77,23,"%","","","","","Tuno, N., Kjaerandsen, J., Badu, K. and Kruppa, T. (2010).  Blood-Feeding Behavior of Anopheles gambiae and Anopheles melas in Ghana, Western Africa. Journal of Medical Entomology, 47(1):28-31"
"Ghana","Anopheles melas",100,NA,NA,"HBI (%)",50,50,"%","","","","","Tuno, N., Kjaerandsen, J., Badu, K. and Kruppa, T. (2010).  Blood-Feeding Behavior of Anopheles gambiae and Anopheles melas in Ghana, Western Africa. Journal of Medical Entomology, 47(1):28-31"
"Ghana","Anopheles melas",100,NA,NA,"HBI (%)",56,44,"%","","","","","Tuno, N., Kjaerandsen, J., Badu, K. and Kruppa, T. (2010).  Blood-Feeding Behavior of Anopheles gambiae and Anopheles melas in Ghana, Western Africa. Journal of Medical Entomology, 47(1):28-31"
"Cameroon","Anopheles funestus",NA,NA,NA,"",49.2,50.8,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",48.3,51.7,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",21.4,78.6,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",54.8,45.2,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",39.4,60.6,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",44,56,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",52.6,47.4,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",55.6,44.4,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",20.2,79.8,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",49.3,50.7,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",45.9,54.1,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",NA,NA,NA,"",41,59,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles funestus",100,29,NA,"HBI (%calc)",44,56,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",61.5,38.5,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",41.7,58.3,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",41.2,58.8,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",42.1,57.9,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",36.25,63.75,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",35.3,64.7,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",50,50,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",45.8,54.2,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",38.3,61.7,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",85.7,14.3,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",43.9,56.1,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",NA,NA,NA,"",78.8,21.2,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles gambiae",100,57,NA,"HBI (%calc)",40.1,59.9,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",0,100,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",0,100,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",33.3,66.7,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",18.2,81.8,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",22.2,77.8,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",45.5,54.5,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",16,84,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",38.1,61.9,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",63.6,36.4,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",50,50,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Cameroon","Anopheles nili complex",100,67,NA,"HBI (%calc)",31.09,68.91,"%calc","","","","","Tanga, M.C., Ngundu, W.I. and Tchouassi, P.D. (2011).  Daily survival and human blood index of major malaria vectors associated with oil palm cultivation in Cameroon and their role in malaria transmission. Tropical Medicine & International Health, 16(4):447-457"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%)",15.7,84.3,"%","","","","","Andrianaivolambo, L., Domarle, O., Randrianarivelojosia, M., Ratovonjato, J., Le Goff, G., Talman, A., Ariey, F. and Robert, V. (2010).  Anthropophilic mosquitoes and malaria transmission in the eastern foothills of the central highlands of Madagascar. Acta Tropica, 116(3):240-245"
"Madagascar","Anopheles funestus complex",90,21,NA,"HBI (%)",32.2,67.8,"%","","","","","Andrianaivolambo, L., Domarle, O., Randrianarivelojosia, M., Ratovonjato, J., Le Goff, G., Talman, A., Ariey, F. and Robert, V. (2010).  Anthropophilic mosquitoes and malaria transmission in the eastern foothills of the central highlands of Madagascar. Acta Tropica, 116(3):240-245"
"Madagascar","Anopheles gambiae",NA,0,NA,"HBI (%)",15.3,84.7,"%","","","","","Andrianaivolambo, L., Domarle, O., Randrianarivelojosia, M., Ratovonjato, J., Le Goff, G., Talman, A., Ariey, F. and Robert, V. (2010).  Anthropophilic mosquitoes and malaria transmission in the eastern foothills of the central highlands of Madagascar. Acta Tropica, 116(3):240-245"
"Tanzania (United Republic of)","Anopheles funestus complex",NA,NA,NA,"",24,76,"%","","","","","Govella, N.J., Chaki, P.P., Mpangile, J.M. and Killeen, G.F. (2011).  Monitoring mosquitoes in urban Dar es Salaam: evaluation of resting boxes, window exit traps, CDC light traps, Ifakara tent traps and human landing catches. Parasites & Vectors, 4(1):40"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",44,56,"%","","","","","Govella, N.J., Chaki, P.P., Mpangile, J.M. and Killeen, G.F. (2011).  Monitoring mosquitoes in urban Dar es Salaam: evaluation of resting boxes, window exit traps, CDC light traps, Ifakara tent traps and human landing catches. Parasites & Vectors, 4(1):40"
"Equatorial Guinea","Anopheles gambiae (Form M)",NA,NA,NA,"",49.7,50.3,"%","","","","","Reddy, M.R., Overgaard, H.J., Abaga, S., Reddy, V.P., Caccone, A., Kiszewski, A.E. and Slotman, M.A. (2011).  Outdoor host seeking behaviour of Anopheles gambiae mosquitoes following initiation of malaria vector control on Bioko Island, Equatorial Guinea. Malaria Journal, 10(1):184"
"Equatorial Guinea","Anopheles gambiae (Form M)",NA,NA,NA,"",50.4,49.6,"%","","","","","Reddy, M.R., Overgaard, H.J., Abaga, S., Reddy, V.P., Caccone, A., Kiszewski, A.E. and Slotman, M.A. (2011).  Outdoor host seeking behaviour of Anopheles gambiae mosquitoes following initiation of malaria vector control on Bioko Island, Equatorial Guinea. Malaria Journal, 10(1):184"
"Equatorial Guinea","Anopheles melas",NA,NA,NA,"",56.1,43.9,"%","","","","","Reddy, M.R., Overgaard, H.J., Abaga, S., Reddy, V.P., Caccone, A., Kiszewski, A.E. and Slotman, M.A. (2011).  Outdoor host seeking behaviour of Anopheles gambiae mosquitoes following initiation of malaria vector control on Bioko Island, Equatorial Guinea. Malaria Journal, 10(1):184"
"Tanzania (United Republic of)","Anopheles funestus complex",NA,NA,NA,"",60.8,39.2,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Tanzania (United Republic of)","Anopheles funestus complex",NA,NA,NA,"",46.3,53.7,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Tanzania (United Republic of)","Anopheles funestus complex",NA,NA,NA,"",29.9,70.1,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",58.5,41.5,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",66,34,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",57.5,42.5,"%","","","","","Russell, T.L., Govella, N.J., Azizi, S., Drakeley, C.J., Kachur, S.P. and Killeen, G.F. (2011).  Increased proportions of outdoor feeding among residual malaria vector populations following increased use of insecticide-treated nets in rural Tanzania. Malaria Journal, 10(1):80"
"Kenya","Anopheles funestus complex",NA,NA,NA,"",69,31,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Burkina Faso","Anopheles funestus complex",NA,NA,NA,"",36,64,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Burkina Faso","Anopheles funestus complex",NA,NA,NA,"",22,78,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Kenya","Anopheles gambiae complex",NA,NA,NA,"",54,46,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",46,54,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Tanzania (United Republic of)","Anopheles gambiae complex",NA,NA,NA,"",40,60,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Burkina Faso","Anopheles gambiae complex",NA,NA,NA,"",57,43,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Burkina Faso","Anopheles gambiae complex",NA,NA,NA,"",62,38,"%","","","","","Huho, B., Briet, O., Seyoum, A., Sikaala, C., Bayoh, N., Gimnig, J., Okumu, F., Diallo, D., Abdulla, S., Smith, T. and Killeen, G. (2013).  Consistently high estimates for the proportion of human exposure to malaria vector populations occurring indoors in rural Africa. International Journal of Epidemiology, 42(1):235-247"
"Niger","Anopheles funestus complex",NA,NA,NA,"",56,44,"%","","","","","Labbo, R., Czeher, C., Djibrila, A., Arzika, I., Jeanne, I. and Duchemin, J.B. (2012).  Longitudinal follow-up of malaria transmission dynamics in two villages in a Sahelian area of Niger during a nationwide insecticide-treated bednet distribution programme. Medical and Veterinary Entomology, 26(4):386-395"
"Niger","Anopheles gambiae complex",NA,NA,NA,"",62.6,37.4,"%","","","","","Labbo, R., Czeher, C., Djibrila, A., Arzika, I., Jeanne, I. and Duchemin, J.B. (2012).  Longitudinal follow-up of malaria transmission dynamics in two villages in a Sahelian area of Niger during a nationwide insecticide-treated bednet distribution programme. Medical and Veterinary Entomology, 26(4):386-395"
"Niger","Anopheles gambiae complex",NA,NA,NA,"",48,52,"%","","","","","Labbo, R., Czeher, C., Djibrila, A., Arzika, I., Jeanne, I. and Duchemin, J.B. (2012).  Longitudinal follow-up of malaria transmission dynamics in two villages in a Sahelian area of Niger during a nationwide insecticide-treated bednet distribution programme. Medical and Veterinary Entomology, 26(4):386-395"
"Benin","Anopheles funestus",NA,NA,NA,"",54.4,45.6,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
"Benin","Anopheles funestus",NA,NA,NA,"",31.9,68.1,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
"Benin","Anopheles funestus",NA,NA,NA,"",39.1,60.9,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
"Benin","Anopheles funestus",NA,NA,NA,"",55.4,44.6,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
"Benin","Anopheles funestus",NA,NA,NA,"",55.8,44.2,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
"Benin","Anopheles funestus",NA,NA,NA,"",53.3,46.7,"%","","","","","Moiroux, N., Gomez, M.B., Pennetier, C., Elanga, E., Djenontin, A., Chandre, F., Djegbe, I., Guis, H. and Corbel, V. (2012).  Changes in Anopheles funestus Biting Behavior Following Universal Coverage of Long-Lasting Insecticidal Nets in Benin. Journal of Infectious Diseases, 206(10):1622-1629"
