"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Belize","Anopheles darlingi",NA,NA,NA,"",1,3,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles pseudopunctipennis complex",NA,NA,NA,"",0,2,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",1,0,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles pseudopunctipennis complex",NA,NA,NA,"",0,2,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",0,4,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",68,29,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles pseudopunctipennis complex",NA,NA,NA,"",0,4,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",0,2,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",0,2,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Belize","Anopheles darlingi",NA,NA,NA,"",0,17,"I:O","","","","","Roberts, D.R., Paris, J.F., Manguin, S., Harbach, R.E., Woodruff, R., Rejmankova, E., Polanco, J., Wullschleger, B. and Legters, L.J. (1996).  Predictions of malaria vector distribution in Belize based on multispectral satellite data. American Journal of Tropical Medicine and Hygiene, 54(3):304-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Trinidad and Tobago","Anopheles albitarsis (marajoara formerly Sp C)",NA,NA,NA,"",NA,NA,"","","","","","Chadee, D.D. and Wilkerson, R.C. (2006).  Ecology of the malaria vector, Anopheles (Nyssorhynchus) marajoara Galvão and Damasceno in Trinidad, West Indies. Journal of the American Mosquito Control Association, 22(1):22-8"
"Venezuela","Anopheles nuneztovari complex",NA,42.4,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles albitarsis complex",NA,19,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles nuneztovari complex",NA,19.9,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles albitarsis complex",NA,37.5,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles nuneztovari complex",NA,31.6,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles albitarsis complex",NA,15.2,NA,"HBI (%)",NA,NA,"","","","","","Rubio-Palis, Y., Curtis, C.F., Gonzáles, C. and Wirtz, R.A. (1994).  Host choice of anopheline mosquitoes in a malaria endemic area of western Venezuela. Medical and Veterinary Entomology, 8(3):275-80"
"Venezuela","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. (1992).  Influence of moonlight on light trap catches of the malaria vector Anopheles nuneztovari in Venezuela. Journal of the American Mosquito Control Association, 8(2):178-80"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Casas, M., Torres, J.L., Bown, D.N., Rodríguez, M.H. and Arredondo-Jiménez, J.I. (1998).  Selective and conventional house-spraying of DDT and bendiocarb against Anopheles pseudopunctipennis in southern Mexico. Journal of the American Mosquito Control Association, 14(4):410-20"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Loyola, E.G., Vaca, M.A., Bown, D.N., Pérez, E. and Rodriguez, M.H. (1991).  Comparative use of bendiocarb and DDT to control Anopheles pseudopunctipennis in a malarious area of Mexico. Medical and Veterinary Entomology, 5(2):233-42"
"Mexico","Anopheles pseudopunctipennis complex",20.8,1.7,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., Rodríguez, M.H., González, L., Arredondo, J.I., Bown, D.N. and Vaca, M.A. (1990).  Effect of indoor residual spraying of DDT and bendiocarb on the feeding patterns of Anopheles pseudopunctipennis in Mexico. Journal of the American Mosquito Control Association, 6(4):635-40"
"Mexico","Anopheles pseudopunctipennis complex",46.1,7.6,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., Rodríguez, M.H., González, L., Arredondo, J.I., Bown, D.N. and Vaca, M.A. (1990).  Effect of indoor residual spraying of DDT and bendiocarb on the feeding patterns of Anopheles pseudopunctipennis in Mexico. Journal of the American Mosquito Control Association, 6(4):635-40"
"Mexico","Anopheles pseudopunctipennis complex",0,6.1,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., Rodríguez, M.H., González, L., Arredondo, J.I., Bown, D.N. and Vaca, M.A. (1990).  Effect of indoor residual spraying of DDT and bendiocarb on the feeding patterns of Anopheles pseudopunctipennis in Mexico. Journal of the American Mosquito Control Association, 6(4):635-40"
"Mexico","Anopheles pseudopunctipennis complex",6.7,6.9,NA,"HBI (%)",NA,NA,"","","","","","Loyola, E.G., Rodríguez, M.H., González, L., Arredondo, J.I., Bown, D.N. and Vaca, M.A. (1990).  Effect of indoor residual spraying of DDT and bendiocarb on the feeding patterns of Anopheles pseudopunctipennis in Mexico. Journal of the American Mosquito Control Association, 6(4):635-40"
"United States of America","Anopheles quadrimaculatus complex",NA,NA,NA,"",NA,NA,"","","","","","Nasci, R.S., McLaughlin, R.E., Focks, D. and Billodeaux, J.S. (1990).  Effect of topically treating cattle with permethrin on blood feeding of Psorophora columbiae (Diptera: Culicidae) in a southwestern Louisiana rice-pasture ecosystem. Journal of Medical Entomology, 27(6):1031-4"
"United States of America","Anopheles quadrimaculatus complex",NA,NA,NA,"",NA,NA,"","","","","","Nasci, R.S., McLaughlin, R.E., Focks, D. and Billodeaux, J.S. (1990).  Effect of topically treating cattle with permethrin on blood feeding of Psorophora columbiae (Diptera: Culicidae) in a southwestern Louisiana rice-pasture ecosystem. Journal of Medical Entomology, 27(6):1031-4"
"United States of America","Anopheles quadrimaculatus complex",NA,0,NA,"HBI (%)",NA,NA,"","","","","","Molaei, G., Farajollahi, A., Armstrong, P.M., Oliver, J., Howard, J.J. and Andreadis, T.G. (2009).  Identification of bloodmeals in Anopheles quadrimaculatus and Anopheles punctipennis from eastern equine encephalitis virus foci in northeastern U.S.A. Medical and Veterinary Entomology, 23(4):350-356"
"United States of America","Anopheles quadrimaculatus complex",NA,0.7,NA,"HBI (%)",NA,NA,"","","","","","Molaei, G., Farajollahi, A., Armstrong, P.M., Oliver, J., Howard, J.J. and Andreadis, T.G. (2009).  Identification of bloodmeals in Anopheles quadrimaculatus and Anopheles punctipennis from eastern equine encephalitis virus foci in northeastern U.S.A. Medical and Veterinary Entomology, 23(4):350-356"
"United States of America","Anopheles quadrimaculatus complex",NA,0,NA,"HBI (%)",NA,NA,"","","","","","Cohen, S.B., Lewoczko, K., Huddleston, D.B., Moody, E., Mukherjee, S., Dunn, J.R., Jones, T.F., Wilson, R. and Moncayo, A.C. (2009).  Host feeding patterns of potential vectors of eastern equine encephalitis virus at an epizootic focus in Tennessee. American Journal of Tropical Medicine and Hygiene, 81(3):452-456"
"Colombia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Jimenez, I.P., Conn, J.E. and Brochero, H. (2014).  Malaria Vectors in San Jose Del Guaviare, Orinoquia, Colombia. Journal of the American Mosquito Control Association, 30(2):91-98"
"Colombia","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Jimenez, I.P., Conn, J.E. and Brochero, H. (2014).  Malaria Vectors in San Jose Del Guaviare, Orinoquia, Colombia. Journal of the American Mosquito Control Association, 30(2):91-98"
"Colombia","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Jimenez, I.P., Conn, J.E. and Brochero, H. (2014).  Malaria Vectors in San Jose Del Guaviare, Orinoquia, Colombia. Journal of the American Mosquito Control Association, 30(2):91-98"
"Colombia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Jimenez, I.P., Conn, J.E. and Brochero, H. (2014).  Malaria Vectors in San Jose Del Guaviare, Orinoquia, Colombia. Journal of the American Mosquito Control Association, 30(2):91-98"
"Colombia","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Jimenez, I.P., Conn, J.E. and Brochero, H. (2014).  Malaria Vectors in San Jose Del Guaviare, Orinoquia, Colombia. Journal of the American Mosquito Control Association, 30(2):91-98"
"Colombia","Anopheles albimanus",NA,NA,NA,"",30.46,69.54,"%calc","","","","","Escovar, J.E., Gonzalez, R. and Quinones, M.L. (2013).  Anthropophilic biting behaviour of Anopheles (Kerteszia) neivai Howard, Dyar & Knab associated with Fishermen's activities in a malaria-endemic area in the Colombian Pacific. Memórias do Instituto Oswaldo Cruz, 108(8):1057-1064"
"Colombia","Anopheles nuneztovari(Sp. B/C)",NA,NA,NA,"",NA,NA,"","","","","","Schiemann, D.J., Pinzon, M.L. and Hankeln, T. (2014).  Anthropophilic Anopheles species composition and malaria in Tierradentro, Cordoba, Colombia. Memórias do Instituto Oswaldo Cruz, 109(3):384-387"
"Colombia","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Schiemann, D.J., Pinzon, M.L. and Hankeln, T. (2014).  Anthropophilic Anopheles species composition and malaria in Tierradentro, Cordoba, Colombia. Memórias do Instituto Oswaldo Cruz, 109(3):384-387"
"Colombia","Anopheles pseudopunctipennis complex",NA,NA,NA,"",NA,NA,"","","","","","Schiemann, D.J., Pinzon, M.L. and Hankeln, T. (2014).  Anthropophilic Anopheles species composition and malaria in Tierradentro, Cordoba, Colombia. Memórias do Instituto Oswaldo Cruz, 109(3):384-387"
"Colombia","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Schiemann, D.J., Pinzon, M.L. and Hankeln, T. (2014).  Anthropophilic Anopheles species composition and malaria in Tierradentro, Cordoba, Colombia. Memórias do Instituto Oswaldo Cruz, 109(3):384-387"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Barros, F.S., Honorio, N.A. and Arruda, M.E. (2010).  Mosquito anthropophily: implications on malaria transmission in the Northern Brazilian Amazon. Neotropical Entomology, 39(6):1039-1043"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
"French Guiana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Dusfour, I., Carinci, R., Issaly, J., Gaborit, P. and Girod, R. (2013).  A survey of adult anophelines in French Guiana: enhanced descriptions of species distribution and biting responses. Journal of Vector Ecology, 38(2):203-209"
